centroid_x,centroid_y,centroid_position_delta,spb1_x,spb1_y,spb1_z,spb2_x,spb2_y,spb2_z,spindle_length,spindle_length_delta,major_axis,minor_axis,aspect_ratio,major_axis_delta,minor_axis_delta,aspect_ratio_delta,kmt1,kmt2,kmt_length_difference,kmt1_stretch,kmt2_stretch,kmt_stretch_difference,Mutation
66.7922077922078,77.3636363636364,3.6148260605645,63,64,143,60,85,147,21.5870331449229,1.9401504405344,838.554699739558,537.264197302948,1.56078648819162,-62.5835768700182,104.54313630267,-0.521705809563671,1088.31176599355,406.059724671138,682.252041322413,214.50157493373,-253.398007105509,467.899582039239,brn
64.2916666666667,79.125,3.05861206759317,67,68,150,60,86,154,19.723082923316,-1.86395022160688,571.495571328069,458.580622085587,1.24622704014172,-267.059128411489,-78.6835752173604,-0.314559448049903,1015.13213425642,406.059724671138,609.072409585285,-73.1796317371274,0,-73.1796317371274,brn
68.6901408450704,77.4366197183099,4.71139077913142,67,72,157,63,87,161,16.0312195418814,-3.69186338143462,888.91118459484,445.460804157519,1.99548686730362,317.415613266771,-13.1198179280683,0.749259827161904,617.090957639147,681.180042279572,64.089084640425,-398.041176617275,275.120317608435,-673.16149422571,brn
66.2941176470588,76.7352941176471,2.49655457852512,66,69,164,61,86,168,18.1659021245849,2.13468258270355,516.536225930094,362.337335369863,1.42556721460356,-372.374958664746,-83.1234687876556,-0.569919652700056,956.036740925787,553.473576605062,402.563164320724,338.945783286639,-127.70646567451,466.652248961149,brn
61,82.9253731343284,8.14522927201302,67,72,173,52,93,174,25.8263431402899,7.66044101570496,1024.26937845474,377.965819955946,2.70995239351041,507.733152524647,15.6284845860822,1.28438517890685,481.090947742732,456.083873865323,25.0070738774087,-474.945793183055,-97.3897027397393,-377.556090443316,brn
68.1076923076923,75.5076923076923,10.2733285154653,76,70,178,54,82,181,25.2388589282479,-0.587484212041989,1012.46653713809,373.634790746361,2.70977586192019,-11.8028413166508,-4.33102920958493,-0.000176531590221352,918.303871275734,576.905538194946,341.398333080788,437.212923533002,120.821664329623,316.39125920338,brn
66.5,75,1.68594959459141,77,72,186,58,81,189,21.2367605815953,-4.00209834665262,406.886489557733,343.79320707479,1.18352102713076,-605.580047580357,-29.841583671571,-1.52625483478943,801.808580647526,586.323502854866,215.48507779266,-116.495290628208,9.41796465992024,-125.913255288128,brn
67.0681818181818,74.7045454545455,0.640409218345695,72,70,193,57,80,196,18.2756668824971,-2.96109369909824,637.273768868484,378.775199526872,1.68245906718418,230.38727931075,34.981992452082,0.498938040053423,617.090957639147,575.581879492397,41.5090781467507,-184.717623008379,-10.7416233624692,-173.975999645909,brn
66.3666666666667,76.3666666666667,1.80409823224474,68,68,199,61,87,203,20.6397674405503,2.36410055805323,425.243694838618,381.029500170262,1.116038770354,-212.030074029865,2.25430064339065,-0.566420296830185,713.981092186621,832.358096013969,118.377003827348,96.8901345474735,256.776216521572,-159.886081974099,brn
66.2962962962963,77.8518518518518,1.48685137902873,64,67,206,62,85,210,18.5472369909914,-2.09253044955889,423.551153677631,353.785804586603,1.19719657540401,-1.69254116098722,-27.2436955836599,0.0811578050500066,801.808580647526,702.230731312722,99.5778493348041,87.827488460905,-130.127364701247,217.954853162152,brn
65.76,76.32,1.62301688637028,64,70,212,64,82,217,13,-5.54723699099141,393.713335773783,349.771081185796,1.12563146855656,-29.8378179038486,-4.01472340080619,-0.0715651068474485,656.295855540777,922.823114144851,266.527258604074,-145.512725106749,220.592382832129,-366.105107938878,brn
66.0714285714286,78.4285714285714,2.13144580613485,62,75,219,64,84,224,10.4880884817015,-2.51191151829848,465.676682325464,331.268777654268,1.40573671211318,71.9633465516815,-18.5023035315282,0.280105243556627,922.823114144851,630.430210253284,292.392903891566,266.527258604074,-292.392903891566,558.92016249564,brn
67.0857142857143,78.9428571428571,1.13721823152922,68,71,226,59,84,231,16.583123951777,6.09503547007549,535.746952936266,358.402420003555,1.49481957440732,70.0702706108021,27.1336423492866,0.0890828622941338,956.036740925787,708.130284622823,247.906456302964,33.2136267809362,77.7000743695386,-44.4864475886023,brn
65.9130434782609,79.9565217391304,1.55005572041503,64,78,234,63,83,238,6.48074069840786,-10.1023832533691,382.052621997993,332.412448609302,1.149333075811,-153.694330938273,-25.9899713942526,-0.345486498596322,902.308289887664,313.560998850303,588.74729103736,-53.7284510381232,-394.569285772519,340.840834734396,brn
67.5806451612903,78.4193548387097,2.26798973829067,66,75,241,58,83,245,12,5.51925930159214,449.881921695946,376.467863936549,1.1950075020793,67.8292996979528,44.0554153272473,0.0456744262683066,904.610689744489,575.581879492397,329.028810252092,2.30239985682533,262.020880642093,-259.718480785268,brn
69.5882352941177,77.3823529411765,2.25959976033659,69,78,248,62,80,252,8.30662386291807,-3.69337613708193,526.445450104581,354.993466242079,1.48297222390449,76.5635284086346,-21.4743976944704,0.287964721825193,600,665.736434334189,65.7364343341891,-304.610689744489,90.1545548417923,-394.765244586281,brn
70.7735849056604,77.811320754717,1.26058204280333,73,77,255,59,81,259,15.0996688705415,6.79304500762342,846.007262687972,351.450716464806,2.40718605213796,319.561812583392,-3.54274977727334,0.924213828233464,600,750.900958848769,150.900958848769,0,85.1645245145795,-85.1645245145795,brn
71.6585365853659,78.0975609756098,0.930092973562477,76,75,263,NaN,NaN,NaN,NaN,NaN,588.424754365763,391.471958347435,1.50310831163935,-257.58250832221,40.0212418826298,-0.904077740498611,606.894142334559,NaN,NaN,6.89414233455898,NaN,NaN,brn
72.7543859649123,78.1929824561404,1.09999596435575,78,77,269,56,81,273,22.7156333832011,NaN,876.147124524993,364.225471412864,2.4055075586184,287.72237015923,-27.2464869345715,0.902399246979049,600,883.28095756673,283.28095756673,-6.89414233455898,NaN,NaN,brn
69.025,78.95,3.80544284374314,76,75,277,53,84,280,24.8797106092495,2.16407722604836,663.064741097481,344.557740608641,1.92439368776396,-213.082383427512,-19.6677308042233,-0.481113870854434,643.49300695501,794.249645892272,150.756638937263,43.4930069550096,-89.0313116744579,132.524318629468,brn
69.1923076923077,78.2692307692308,0.701026825069806,75,76,284,57,80,287,18.6815416922694,-6.19816891698005,454.11225293256,323.740531226783,1.4027043546625,-208.95248816492,-20.8172093818578,-0.521689333101459,643.49300695501,656.612899660066,13.1198927050565,0,-137.636746232206,137.636746232206,brn
